0,	207,	-10,	1931,	-41,	-35,	-4
406,	815,	109,	1828,	26,	720,	-206
407,	566,	150,	1750,	-294,	919,	-186
408,	428,	97,	1874,	-570,	1042,	-53
409,	368,	-64,	2081,	-211,	277,	-55
410,	258,	24,	1909,	-54,	11,	0
411,	277,	-44,	1888,	-29,	-72,	73
412,	306,	-14,	1899,	-36,	-56,	33
413,	308,	-36,	1941,	-39,	-62,	29
414,	297,	-16,	1930,	-57,	-38,	29
415,	312,	-18,	1928,	-79,	-3,	73
416,	331,	-53,	1946,	-84,	-20,	65
417,	301,	-15,	1953,	-84,	26,	29
418,	273,	-38,	1918,	-50,	-19,	73
419,	261,	-52,	1941,	-25,	-22,	144
420,	236,	-82,	1979,	-95,	88,	338
421,	149,	-61,	1857,	-151,	48,	621
422,	277,	-148,	1919,	-49,	13,	848
423,	234,	-33,	1963,	25,	-29,	780
424,	205,	-65,	1977,	97,	-39,	898
425,	257,	-144,	1886,	89,	20,	795
426,	214,	-125,	1897,	-33,	32,	663
427,	189,	-29,	1981,	-93,	-10,	645
428,	202,	-61,	1996,	50,	-33,	709
429,	213,	-108,	1916,	107,	-62,	753
430,	215,	-38,	1906,	42,	-70,	536
431,	235,	-27,	1917,	44,	57,	260
432,	204,	-47,	1945,	-8,	-2,	106
433,	151,	-33,	1923,	-34,	19,	142
434,	175,	-34,	1997,	-27,	-15,	123
435,	149,	5,	1925,	-89,	-10,	39
436,	153,	-7,	1910,	-76,	-26,	35
437,	160,	-12,	1938,	-12,	-32,	57
438,	163,	-18,	1924,	-26,	-27,	36
439,	169,	-33,	1947,	-33,	-26,	22
440,	169,	-21,	1924,	-55,	-17,	-11
441,	159,	-23,	1915,	-51,	-45,	-75
442,	180,	-22,	1909,	-87,	-47,	-161
443,	175,	-57,	1928,	-93,	-42,	-357
444,	169,	-40,	1929,	-72,	-31,	-477
445,	159,	-56,	1930,	-76,	-116,	-495
446,	220,	-74,	1921,	-61,	1,	-665
447,	184,	-36,	1957,	23,	-138,	-718
448,	226,	-79,	1913,	23,	-21,	-777
449,	141,	-12,	1867,	-45,	148,	-765
450,	138,	-78,	1953,	-320,	134,	-725
451,	184,	-112,	2030,	-133,	-209,	-934
452,	155,	-103,	1942,	-180,	61,	-878
453,	99,	-99,	1940,	-193,	-25,	-751
454,	55,	-106,	1967,	-124,	22,	-490
455,	140,	-154,	1915,	79,	-75,	-297
456,	172,	-134,	1891,	10,	-53,	-426
457,	117,	-107,	1982,	-85,	33,	-292
458,	144,	-116,	1942,	-84,	-7,	-118
459,	163,	-118,	1946,	-37,	-39,	-13
460,	161,	-137,	1944,	-46,	-37,	45
461,	172,	-118,	1938,	-31,	-20,	36
462,	155,	-122,	1923,	-1,	-29,	29
463,	184,	-143,	1920,	-31,	-1,	-2
464,	154,	-94,	1933,	-52,	-51,	-39
465,	170,	-111,	1930,	-60,	-46,	1
466,	195,	-129,	1922,	-40,	-63,	-55
467,	235,	-152,	1903,	-27,	-36,	-210
468,	232,	-158,	1936,	-127,	-85,	-408
469,	218,	-114,	1970,	-230,	-162,	-664
470,	240,	-151,	1887,	-284,	-149,	-837
471,	266,	-205,	1987,	-335,	-21,	-860
472,	278,	-227,	1962,	-250,	0,	-971
473,	261,	-210,	1865,	-34,	-179,	-1266
474,	329,	-263,	1938,	-158,	13,	-991
475,	294,	-240,	1826,	-101,	-6,	-887
476,	246,	-84,	1951,	-166,	86,	-741
477,	358,	-256,	1953,	-38,	250,	-712
478,	324,	-251,	1906,	-45,	341,	-641
479,	258,	-167,	1878,	146,	52,	-861
480,	185,	-116,	2009,	-164,	16,	-436
481,	199,	-131,	1954,	-145,	4,	-203
482,	210,	-165,	1923,	27,	-8,	-18
483,	249,	-177,	1917,	5,	-37,	-7
484,	234,	-163,	1934,	-40,	-25,	14
485,	255,	-178,	1938,	-39,	-20,	-13
486,	208,	-159,	1896,	-49,	-36,	-6
487,	252,	-167,	1951,	-11,	-8,	13
488,	230,	-165,	1894,	-8,	-35,	1
489,	238,	-162,	1932,	-55,	-77,	-4
490,	268,	-171,	1936,	-12,	-57,	-10
491,	184,	-109,	1951,	4,	-45,	-15
492,	268,	-157,	1932,	-42,	-32,	0
493,	237,	-155,	1898,	-32,	-30,	3
494,	217,	-134,	1900,	5,	-41,	32
495,	293,	-160,	1950,	-21,	-51,	24
496,	235,	-123,	1934,	-69,	-72,	-11
497,	259,	-137,	1917,	-74,	-64,	5
498,	258,	-159,	1960,	-42,	-48,	0
499,	269,	-158,	1909,	-24,	-15,	29
500,	259,	-158,	1905,	-47,	-40,	20
501,	255,	-155,	1886,	-49,	-42,	45
502,	277,	-159,	1923,	-43,	-28,	57
503,	251,	-148,	1922,	12,	-16,	53
504,	247,	-140,	1919,	-47,	-23,	112
505,	244,	-159,	1936,	-27,	1,	140
506,	128,	-105,	1900,	-126,	-80,	328
507,	341,	-242,	1985,	-85,	-87,	276
508,	242,	-154,	1927,	-10,	-67,	189
509,	179,	-113,	1942,	90,	150,	256
510,	149,	-185,	1798,	-234,	23,	566
511,	304,	-298,	2052,	-114,	-88,	618
512,	452,	-227,	1622,	156,	247,	333
513,	247,	-140,	2105,	51,	135,	69
514,	50,	-87,	1951,	298,	-234,	-133
515,	88,	-27,	1889,	203,	24,	85
516,	133,	-84,	1881,	13,	-9,	238
517,	197,	-52,	1918,	-38,	-48,	248
518,	57,	36,	1974,	-106,	-17,	399
519,	61,	4,	1949,	-75,	85,	782
520,	89,	-36,	1846,	16,	152,	1001
521,	111,	-58,	1973,	145,	-108,	1034
522,	99,	-22,	1936,	99,	103,	1058
523,	96,	-2,	1970,	-17,	46,	1037
524,	95,	17,	1987,	-9,	-73,	859
525,	128,	25,	1956,	-24,	-100,	550
526,	142,	43,	1977,	-30,	-53,	145
527,	115,	56,	1974,	-56,	-55,	-70
528,	104,	45,	1911,	-78,	-21,	-110
529,	82,	18,	1934,	-60,	4,	-30
530,	121,	24,	1898,	-53,	-80,	12
531,	108,	56,	1942,	28,	-105,	6
532,	91,	41,	1914,	-36,	-16,	59
533,	89,	47,	1930,	-63,	-39,	57
534,	128,	23,	1929,	-7,	-57,	73
535,	131,	20,	1940,	-52,	-12,	24
536,	125,	40,	1925,	-43,	-22,	-27
537,	110,	38,	1956,	-8,	-51,	-35
538,	126,	20,	1958,	-10,	-48,	-10
539,	119,	31,	1926,	-40,	-8,	10
540,	105,	43,	1913,	-24,	-28,	-5
541,	116,	44,	1944,	-62,	-26,	-4
542,	115,	57,	1952,	-9,	-49,	-7
543,	111,	51,	1924,	-32,	-31,	-5
544,	107,	68,	1916,	-23,	-40,	-11
545,	125,	44,	1945,	-22,	-54,	-2
546,	115,	48,	1932,	-50,	-27,	-6
547,	114,	34,	1936,	-37,	-30,	-5
548,	111,	38,	1927,	-36,	-27,	-10
549,	111,	63,	1930,	-24,	-46,	-5
550,	120,	39,	1921,	-59,	-22,	15
551,	121,	40,	1938,	-53,	-29,	11
552,	121,	48,	1952,	-45,	-28,	17
553,	123,	35,	1950,	-25,	-28,	5
554,	109,	60,	1920,	-47,	-25,	-2
555,	116,	39,	1942,	-56,	-35,	-7
556,	105,	58,	1917,	-13,	-49,	-12
557,	107,	40,	1921,	-36,	-33,	4
558,	115,	43,	1936,	-28,	-51,	1
559,	119,	49,	1935,	-58,	-26,	5
560,	118,	61,	1923,	-60,	-41,	1
561,	112,	32,	1905,	-53,	-75,	9
562,	120,	29,	1933,	-34,	-93,	12
563,	140,	22,	1913,	-34,	-124,	-7
564,	173,	38,	1933,	-67,	-158,	-45
565,	176,	41,	1931,	-41,	-159,	-40
566,	195,	21,	1933,	-99,	-146,	-2
567,	218,	37,	1911,	-105,	-137,	25
568,	257,	9,	1956,	-91,	-160,	28
569,	264,	18,	1928,	-68,	-224,	24
570,	289,	3,	1923,	-111,	-243,	42
571,	368,	-8,	1959,	-139,	-376,	101
572,	450,	-101,	1914,	-266,	-463,	83
573,	500,	-132,	1848,	-351,	-326,	-3
574,	544,	-183,	1872,	-412,	-372,	-27
575,	631,	-267,	1822,	-542,	-552,	-24
576,	709,	-296,	1912,	-477,	-558,	-34
577,	759,	-384,	1790,	-368,	-527,	103
578,	852,	-429,	1722,	-303,	-572,	194
579,	937,	-511,	1691,	-430,	-450,	297
580,	987,	-570,	1645,	-380,	-549,	292
581,	1014,	-593,	1560,	-286,	-530,	375
582,	1044,	-707,	1514,	-140,	-273,	355
583,	1086,	-735,	1597,	-35,	-21,	295
584,	967,	-744,	1564,	-1,	358,	485
585,	842,	-836,	1642,	100,	572,	595
586,	798,	-827,	1690,	289,	429,	489
587,	740,	-826,	1758,	303,	275,	380
588,	636,	-777,	1818,	231,	375,	272
589,	444,	-671,	1742,	139,	709,	455
590,	351,	-628,	1748,	207,	613,	455
591,	258,	-648,	1802,	398,	563,	262
592,	176,	-588,	1838,	428,	1228,	62
593,	-95,	-512,	1779,	398,	555,	-153
594,	-174,	-480,	1925,	390,	951,	-195
595,	-430,	-356,	1897,	318,	1030,	-149
596,	-542,	-253,	1800,	271,	1050,	-71
597,	-676,	-212,	1817,	206,	872,	10
598,	-774,	-203,	1686,	232,	634,	-37
599,	-838,	-227,	1724,	313,	770,	-172
600,	-920,	-103,	1687,	304,	469,	-357
601,	-1040,	-162,	1543,	639,	236,	-455
602,	-1138,	22,	1653,	727,	383,	-375
603,	-1172,	83,	1522,	648,	628,	-145
604,	-1248,	119,	1506,	478,	-32,	-171
605,	-1270,	154,	1357,	406,	186,	-11
606,	-1239,	142,	1471,	387,	-728,	74
607,	-1196,	255,	1436,	630,	-398,	224
608,	-1137,	431,	1446,	331,	57,	381
609,	-1107,	460,	1364,	252,	-70,	118
610,	-1047,	447,	1480,	162,	251,	-23
611,	-1144,	602,	1384,	26,	-345,	-412
612,	-1129,	407,	1522,	-135,	-547,	-567
613,	-1091,	439,	1293,	-425,	-884,	-736
614,	-962,	172,	1702,	-387,	-492,	-524
615,	-1020,	212,	1657,	-342,	265,	-350
616,	-1051,	59,	1511,	-224,	297,	-537
617,	-1082,	48,	1680,	-139,	34,	-525
618,	-1038,	-70,	1576,	-436,	-434,	-402
619,	-955,	-203,	1601,	-428,	-741,	-379
620,	-832,	-248,	1665,	-619,	-913,	-237
621,	-662,	-430,	1782,	-582,	-857,	-439
622,	-608,	-474,	1842,	-655,	-950,	-339
623,	-298,	-610,	1912,	-414,	-1253,	-314
624,	-122,	-582,	1861,	-379,	-1248,	-146
625,	13,	-559,	1706,	-123,	-1139,	-78
626,	290,	-668,	1907,	-148,	-1115,	196
627,	527,	-660,	2035,	-134,	-1407,	361
628,	662,	-713,	1708,	-47,	-1023,	283
629,	596,	-675,	1452,	74,	-1373,	200
630,	911,	-626,	1669,	438,	-956,	270
631,	1034,	-696,	1636,	217,	-964,	634
632,	1098,	-701,	1455,	216,	-1078,	671
633,	1194,	-640,	1448,	191,	-963,	657
634,	1247,	-746,	1377,	285,	-482,	633
635,	1253,	-836,	1416,	94,	244,	909
636,	1131,	-838,	1335,	227,	390,	1039
637,	1010,	-966,	1501,	-86,	309,	1125
638,	849,	-992,	1467,	-162,	124,	1329
639,	802,	-998,	1540,	84,	65,	1026
640,	654,	-1233,	1575,	291,	569,	631
641,	472,	-1074,	1639,	487,	1245,	130
642,	324,	-1001,	1832,	607,	1488,	95
643,	98,	-1038,	1669,	977,	932,	-268
644,	-4,	-756,	1639,	512,	1238,	-538
645,	-330,	-652,	1836,	560,	1022,	-670
646,	-510,	-617,	1853,	582,	1414,	-504
647,	-596,	-545,	1722,	568,	891,	-641
648,	-692,	-455,	1681,	722,	533,	-734
649,	-659,	-473,	1634,	989,	199,	-748
650,	-691,	-336,	1887,	1061,	-403,	-713
651,	-627,	-179,	1822,	887,	-1039,	-871
652,	-403,	-140,	1910,	613,	-1167,	-677
653,	-321,	-23,	1906,	338,	-862,	-344
654,	-154,	-20,	1866,	193,	-985,	17
655,	60,	15,	1879,	80,	-671,	291
656,	159,	56,	1885,	-156,	-382,	345
657,	191,	31,	1888,	-167,	-208,	205
658,	258,	-30,	1952,	-86,	-259,	153
659,	284,	4,	1994,	-102,	-75,	147
660,	268,	-15,	1903,	51,	-113,	138
661,	332,	-25,	1939,	-45,	-39,	82
662,	201,	-56,	1747,	-171,	-14,	20
663,	258,	-3,	1989,	-182,	-100,	29
664,	286,	9,	1950,	60,	6,	28
665,	259,	-14,	1898,	-64,	208,	-24
666,	242,	10,	1974,	-158,	58,	49
667,	248,	-58,	1936,	32,	76,	-25
668,	211,	-19,	1950,	-108,	34,	-70
669,	255,	-135,	1917,	-270,	-115,	-58
670,	171,	-89,	1907,	-248,	-119,	-94
671,	165,	-141,	1931,	-126,	191,	-53
672,	190,	-51,	1958,	-7,	105,	32
673,	178,	-149,	1898,	11,	-84,	63
674,	191,	-127,	1915,	11,	-171,	-74
675,	221,	-27,	1995,	-82,	-110,	-51
676,	223,	-85,	1932,	-112,	-11,	26
677,	228,	-81,	1912,	32,	-36,	27
678,	204,	-60,	1878,	128,	-117,	28
679,	208,	-40,	1892,	112,	-38,	145
680,	268,	-84,	1940,	14,	-69,	241
681,	266,	11,	1930,	125,	-10,	-30
682,	269,	-51,	1933,	-158,	-112,	-4
683,	275,	-22,	2098,	-149,	119,	-50
684,	275,	-74,	1914,	-168,	-120,	-4
685,	259,	-56,	1992,	-190,	30,	11
686,	221,	-50,	1900,	79,	-73,	97
687,	288,	-72,	1924,	48,	36,	79
688,	245,	-49,	1922,	-4,	-210,	-10
689,	286,	-38,	1937,	-3,	-98,	-10
690,	249,	6,	1935,	133,	-40,	-7
691,	332,	-27,	1985,	49,	-25,	-10
692,	290,	14,	1943,	27,	-30,	-15
693,	264,	13,	1935,	-66,	-17,	-2
694,	278,	-3,	2000,	-134,	22,	-2
695,	245,	-3,	1946,	-64,	-5,	-28
696,	255,	-9,	1935,	-41,	-81,	-5
697,	276,	-6,	1921,	-41,	-63,	-5
698,	271,	-8,	1923,	-42,	16,	-6
699,	262,	-7,	1928,	-42,	-19,	-6
700,	258,	-8,	1927,	-43,	-9,	-8
701,	255,	-8,	1931,	-43,	10,	-6
702,	246,	-7,	1926,	-41,	-13,	-5
703,	244,	-12,	1928,	-41,	-43,	-5
704,	253,	-7,	1926,	-41,	-57,	-4
705,	253,	-7,	1927,	-42,	-7,	-5
706,	243,	-10,	1929,	-42,	-9,	-5
707,	243,	-10,	1926,	-42,	-18,	-5
708,	239,	-7,	1927,	-42,	-23,	-5
709,	238,	-8,	1927,	-42,	-15,	-5
710,	227,	-12,	1928,	-44,	36,	-26
711,	220,	-6,	1934,	-42,	-47,	-19
712,	230,	-7,	1925,	-40,	-78,	-6
713,	239,	-12,	1927,	-42,	-43,	-4
714,	235,	-7,	1931,	-41,	-19,	-4
715,	239,	-10,	1923,	-41,	-22,	-3
716,	225,	-9,	1931,	-43,	30,	-4
717,	222,	-8,	1928,	-41,	-39,	-4
718,	230,	-12,	1926,	-40,	-49,	-4
719,	226,	-9,	1933,	-41,	-10,	-4
720,	221,	-8,	1932,	-42,	1,	-5
721,	222,	-11,	1930,	-41,	-35,	-5
722,	221,	-12,	1929,	-42,	-19,	-5
723,	220,	-9,	1932,	-40,	-68,	-4
724,	230,	-10,	1926,	-40,	-81,	-4
725,	230,	-6,	1929,	-41,	-15,	-4
726,	230,	-9,	1930,	-40,	-58,	-5
727,	234,	-10,	1926,	-42,	-29,	-4
728,	227,	-8,	1935,	-42,	-17,	-5
729,	232,	-8,	1925,	-41,	-21,	-4
730,	218,	-11,	1927,	-42,	23,	-5
731,	205,	-10,	1938,	-41,	-69,	-4
732,	224,	-10,	1926,	-41,	-52,	-4
733,	219,	-9,	1930,	-42,	-3,	-5
734,	207,	-8,	1934,	-41,	-28,	-5
735,	219,	-7,	1926,	-41,	-30,	-5
736,	208,	-11,	1933,	-42,	5,	-5
737,	205,	-11,	1928,	-42,	-22,	-5
738,	194,	-10,	1937,	-44,	70,	-6
739,	185,	-15,	1941,	-40,	-64,	-5
740,	210,	-6,	1919,	-40,	-62,	-3
741,	199,	-10,	1934,	-42,	1,	-5
742,	197,	-14,	1931,	-40,	-99,	-5
743,	212,	-5,	1923,	-41,	-4,	-4
744,	200,	-13,	1937,	-42,	0,	-5
745,	200,	-13,	1926,	-40,	-63,	-4
746,	201,	-12,	1932,	-42,	-5,	-4
747,	205,	-8,	1932,	-40,	-49,	-5
748,	204,	-13,	1928,	-40,	-62,	-5
749,	208,	-8,	1932,	-41,	-31,	-4
750,	207,	-4,	1928,	-42,	-16,	-4
751,	199,	-11,	1934,	-42,	-4,	-6
752,	200,	-14,	1928,	-41,	-42,	-5
753,	204,	-7,	1931,	-41,	-25,	-4
754,	200,	-9,	1934,	-42,	-32,	-5
755,	202,	-12,	1935,	-42,	-24,	-5
756,	202,	-10,	1930,	-40,	-66,	-3
757,	210,	-5,	1928,	-42,	-6,	-5
758,	192,	-12,	1935,	-42,	-1,	-5
759,	194,	-10,	1939,	-41,	-47,	-3
760,	200,	-7,	1934,	-41,	-42,	-5
761,	198,	-10,	1930,	-41,	-40,	-5
762,	201,	-10,	1929,	-42,	-10,	-4
763,	201,	-9,	1928,	-41,	-37,	-4
764,	202,	-9,	1928,	-41,	-32,	-5
765,	197,	-11,	1931,	-42,	-13,	-4
766,	200,	-12,	1932,	-40,	-71,	-4
767,	201,	-6,	1931,	-42,	-22,	-5
768,	201,	-12,	1930,	-41,	-31,	-5
769,	203,	-9,	1930,	-40,	-58,	-4
770,	205,	-9,	1929,	-41,	-37,	-4
771,	209,	-9,	1925,	-41,	-31,	-4
772,	201,	-10,	1932,	-42,	-20,	-4
773,	203,	-8,	1932,	-41,	-49,	-4
774,	208,	-10,	1931,	-41,	-39,	-4
775,	207,	-8,	1926,	-41,	-27,	-4
776,	201,	-9,	1936,	-42,	-28,	-4
777,	205,	-9,	1930,	-41,	-23,	-5
778,	210,	-10,	1927,	-41,	-48,	-4
779,	205,	-11,	1933,	-41,	-37,	-4
780,	207,	-7,	1931,	-42,	-21,	-5
781,	203,	-11,	1933,	-41,	-33,	-4
782,	204,	-9,	1930,	-41,	-23,	-5
783,	206,	-11,	1931,	-41,	-38,	-4
784,	202,	-9,	1932,	-41,	-46,	-4
785,	206,	-10,	1932,	-41,	-20,	-5
786,	206,	-11,	1930,	-41,	-36,	-5
787,	204,	-10,	1931,	-41,	-22,	-5
788,	207,	-11,	1929,	-41,	-44,	-4
789,	206,	-10,	1931,	-41,	-37,	-4
790,	203,	-7,	1931,	-41,	-26,	-5
791,	204,	-9,	1932,	-41,	-31,	-4
792,	203,	-11,	1935,	-41,	-32,	-5
793,	205,	-8,	1930,	-41,	-35,	-4
794,	204,	-9,	1932,	-41,	-32,	-5
795,	204,	-11,	1929,	-42,	-17,	-4
796,	198,	-11,	1936,	-41,	-36,	-4
797,	204,	-8,	1932,	-41,	-39,	-4
798,	204,	-11,	1928,	-41,	-33,	-4
799,	205,	-9,	1932,	-41,	-50,	-4
